pupilid,schoolid,district,bungoma,division,zone,tracking,sbm,girl,agetest,etpteacher,lowstream,stream_meanpercentile,SDstream_std_mark,MEANstream_std_mark,bottomhalf,tophalf,bottomquarter,secondquarter,thirdquarter,topquarter,std_mark,percentile,realpercentile,quantile5p,attrition,w_correct,w_incorrect,w_missing,w_blanks,s_correct,s_incorrect,s_missing,s_blanks,a1_correct,a2_correct,a3_correct,a4_correct,a5_correct,a6_correct,a7_correct,a8_correct,spelling_correct,l_hr,l_min,l_tried,l_errors,l_time,wordscore,sentscore,letterscore,letterscoreraw,spellscore,sentscore24,letterscore24,spellscore24,litscore,additions_score,substractions_score,multiplications_score,mathscoreraw,totalscore,rMEANstream_std_baselinemark,rSDstream_std_baselinemark,rMEANstream_std_total,rSDstream_std_total,rMEANstream_std_math,rSDstream_std_math,rMEANstream_std_lit,rSDstream_std_lit,r2_attrition,r2_age,r2_w_correct,r2_w_incorrect,r2_w_missing,r2_s_correct,r2_s_incorrect,r2_s_missing,r2_a1_correct,r2_a2_correct,r2_a3_correct,r2_a4_correct,r2_a5_correct,r2_a6_correct,r2_a7_correct,r2_a8_correct,r2_spelling_correct,r2_l_hr,r2_l_min,r2_l_tried,r2_l_errors,r2_l_time,r2_wordscore,r2_sentscore,r2_letterscore,r2_letterscoreraw,r2_spellscore,r2_sentscore24,r2_letterscore24,r2_spellscore24,r2_litscore,r2_mathscoreraw,r2_additions_score,r2_substractions_score,r2_multiplications_score,r2_totalscore
9381109,938,BUTERE/M,0,MUMIAS,MUMIAS EAST,0,1,0,9,1,0,51.512817,0.98451555,-0.018898321,1,0,0,1,0,0,-0.57536644,41.322315,42,9,0,17,7,0,,8,7,25,,3,3,1,2,0,0,0,0,0,10,32,47,7,,10,1,40,40,0,0.60000002,13.714286,0,6.0785713,4,5,0,9,15.078571,-0.035384346,0.96533459,0.19690903,0.96550924,0.10135315,0.95285594,0.25917119,1.0525936,0,8,8,16,0,22,18,0,3,3,1,2,2,0,0,0,0,10,52,0,0,,0,4,0,,0,2.4000001,0,0,0.60000002,11,4,5,2,11.6
9381112,938,BUTERE/M,0,MUMIAS,MUMIAS EAST,0,1,0,8,0,0,52.196968,1.022961,0.018583408,0,1,0,0,0,1,1.2656589,87.190086,88,18,0,12,12,0,,9,6,25,,2,3,1,2,1,1,0,0,1,10,10,69,5,,0,3,64,64,1,1.8,21.942858,2.4000001,6.5357141,4,5,1,10,16.535713,0.028300202,1.0405612,-0.18860923,1.0245544,-0.10334348,1.0610672,-0.2401059,0.92440826,0,9,17,7,0,19,21,0,3,3,1,0,1,1,0,0,5,10,51,58,0,,10,0,58,58,5,0,19.885714,12,10.471428,9,5,3,1,19.471428
9381113,938,BUTERE/M,0,MUMIAS,MUMIAS EAST,0,1,0,10,1,0,51.512817,0.98451555,-0.018898321,0,1,0,0,0,1,0.82731956,78.512398,79,16,0,12,12,0,,7,8,25,,3,2,0,0,0,0,0,0,0,11,0,28,4,,0,0,24,24,0,0,8.2285719,0,2.057143,3,2,0,5,7.0571432,-0.048288677,0.96205926,0.22368628,0.95131117,0.12198207,0.94619083,0.28562838,1.0373757,0,10,12,12,0,2,3,35,3,3,0,0,0,0,0,0,1,11,9,50,2,,0,0,48,48,1,0,16.457144,2.4000001,4.7142859,6,3,3,0,10.714286
9381115,938,BUTERE/M,0,MUMIAS,MUMIAS EAST,0,1,0,9,1,0,51.512817,0.98451555,-0.018898321,0,1,0,0,0,1,0.87115347,79.752068,80,16,0,14,8,2,,12,6,22,,3,0,0,0,0,1,0,0,0,10,12,39,9,,6,6,30,30,0,3.5999999,10.285714,0,4.9714289,4,0,0,4,8.9714289,-0.048706565,0.96161062,0.2167972,0.95804524,0.12744826,0.94092339,0.26580945,1.0512182,0,9,12,12,0,21,19,0,3,1,1,0,0,,,,0,11,2,0,,,0,2,0,,0,1.2,0,0,0.30000001,5,4,1,0,5.3000002
9381116,938,BUTERE/M,0,MUMIAS,MUMIAS EAST,0,1,0,,0,0,52.196968,1.022961,0.018583408,0,1,0,0,1,0,0.038308676,71.487602,72,15,0,1,3,20,,0,0,40,,0,1,0,0,0,0,0,0,0,10,14,21,10,,0,0,11,11,0,0,3.7714286,0,0.94285715,0,1,0,1,1.9428571,0.038549382,1.046352,-0.15590252,1.0251603,-0.070812471,1.0549403,-0.21503028,0.93218476,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9381117,938,BUTERE/M,0,MUMIAS,MUMIAS EAST,0,1,0,,1,0,51.512817,0.98451555,-0.018898321,0,1,0,0,0,1,1.879334,92.561981,93,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.058685929,0.94493198,0.20054892,0.95324153,0.10596181,0.94146234,0.26063898,1.0383768,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9381118,938,BUTERE/M,0,MUMIAS,MUMIAS EAST,0,1,0,,0,0,52.196968,1.022961,0.018583408,1,0,1,0,0,0,-0.92603791,17.35537,18,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046938922,1.0424615,-0.1718991,1.0239347,-0.090824418,1.0560842,-0.2234049,0.9264214,0,10,14,10,0,22,18,0,2,2,0,0,,0,,,0,11,11,0,,,4,4,0,,0,2.4000001,0,0,1.6,4,2,2,0,5.5999999
9381119,938,BUTERE/M,0,MUMIAS,MUMIAS EAST,0,1,0,6,1,0,51.512817,0.98451555,-0.018898321,1,0,0,1,0,0,-0.57536644,41.322315,42,9,0,3,9,12,,11,4,25,,2,0,1,0,1,0,0,0,6,10,32,32,4,,0,7,28,28,6,4.1999998,9.6000004,14.4,7.0500002,3,0,1,4,11.05,-0.035384346,0.96533459,0.20969404,0.96292597,0.12744826,0.94092339,0.25370806,1.0520719,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9381121,938,BUTERE/M,0,MUMIAS,MUMIAS EAST,0,1,0,10,1,0,51.512817,0.98451555,-0.018898321,1,0,0,1,0,0,-0.66303432,35.537189,36,8,0,3,9,12,,16,9,15,,0,2,0,1,1,0,0,0,0,10,44,32,3,,0,7,29,29,0,4.1999998,9.9428568,0,3.5357141,0,3,1,4,7.5357141,-0.03459961,0.96483493,0.22193082,0.9532029,0.12744826,0.94092339,0.27512142,1.046299,0,10,8,16,0,23,17,0,2,1,1,0,0,0,0,0,0,10,36,32,0,,0,6,32,32,0,3.5999999,10.971429,0,3.6428571,4,3,1,0,7.6428571
9381122,938,BUTERE/M,0,MUMIAS,MUMIAS EAST,0,1,0,8,0,0,52.196968,1.022961,0.018583408,0,1,0,0,0,1,1.0464892,82.231407,83,17,0,20,4,0,,23,6,11,,3,2,2,2,3,1,0,0,6,10,43,66,0,,16,17,66,66,6,10.2,22.628571,14.4,15.807142,6,4,3,13,28.807142,0.030111432,1.0425028,-0.23017471,0.95926523,-0.11591868,1.0494792,-0.31438869,0.74088115,0,10,21,3,0,37,2,1,2,3,3,2,2,0,0,0,7,10,42,55,0,,18,35,55,55,7,21,18.857143,16.799999,18.664286,12,5,5,2,30.664286
9381125,938,BUTERE/M,0,MUMIAS,MUMIAS EAST,0,1,0,10,1,0,51.512817,0.98451555,-0.018898321,0,1,0,0,0,1,1.1341571,85.12397,86,18,0,8,16,0,,6,11,23,,3,3,0,2,2,0,0,0,0,10,26,42,3,,0,0,39,39,0,0,13.371428,0,3.3428571,3,5,2,10,13.342857,-0.051238991,0.95845556,0.20226929,0.96549594,0.096430831,0.95102131,0.2764369,1.0453625,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9381126,938,BUTERE/M,0,MUMIAS,MUMIAS EAST,0,1,0,12,0,0,52.196968,1.022961,0.018583408,0,1,0,0,0,1,2.4930091,97.933884,98,20,0,13,11,0,,17,13,10,,3,0,0,0,0,0,0,0,0,10,50,21,8,,2,4,13,13,0,2.4000001,4.4571428,0,2.2142859,3,0,0,3,5.2142859,0.018151894,1.0214185,-0.16213536,1.0313594,-0.077609688,1.0616179,-0.21985309,0.93517375,0,12,11,13,0,23,17,0,2,2,0,2,0,0,,,0,11,8,0,0,,0,6,0,,0,3.5999999,0,0,0.89999998,6,2,4,0,6.9000001
9381128,938,BUTERE/M,0,MUMIAS,MUMIAS EAST,0,1,0,,0,0,52.196968,1.022961,0.018583408,1,0,1,0,0,0,-0.83837003,21.487606,22,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046157654,1.0431262,-0.1718991,1.0239347,-0.090824418,1.0560842,-0.2234049,0.9264214,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9381565,938,BUTERE/M,0,MUMIAS,MUMIAS EAST,0,1,0,10,0,0,52.196968,1.022961,0.018583408,1,0,1,0,0,0,-0.92603791,23.140495,24,5,0,12,12,0,,13,6,21,,3,1,2,2,0,0,0,0,0,10,54,28,10,,0,7,18,18,0,4.1999998,6.1714287,0,2.5928571,5,3,0,8,10.592857,0.046938922,1.0424615,-0.17366765,1.0334491,-0.095571972,1.0648675,-0.22138265,0.93551576,0,11,13,11,0,8,15,17,3,3,2,1,0,0,0,0,1,10,55,48,3,,2,0,45,45,1,0,15.428572,2.4000001,4.9571428,9,5,4,0,13.957143
9391001,939,BUTERE/M,0,MUMIAS,MUMIAS EAST,1,0,0,,1,1,23.811319,0.56103492,-0.90655965,1,0,1,0,0,0,-1.868959,0.94339848,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.92594147,0.54921722,-0.46569324,0.93325973,-0.46723834,0.92271715,-0.39839631,0.92505622,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9391002,939,BUTERE/M,0,MUMIAS,MUMIAS EAST,1,0,0,10,1,1,23.811319,0.56103492,-0.90655965,1,0,1,0,0,0,-1.6615453,2.8301835,3,1,0,8,7,9,,10,7,23,,3,2,0,0,0,0,0,0,0,11,38,16,5,,1,3,11,11,0,1.8,3.7714286,0,1.6428571,3,2,0,5,6.6428571,-0.92362785,0.56016964,-0.45936069,0.94741583,-0.46348339,0.93895918,-0.38886887,0.93653047,0,11,15,9,0,23,17,0,2,2,1,2,3,1,0,0,0,2,42,28,6,,6,6,22,22,0,3.5999999,7.5428572,0,4.2857141,11,4,4,3,15.285714
9391003,939,BUTERE/M,0,MUMIAS,MUMIAS EAST,1,0,0,8,1,1,23.811319,0.56103492,-0.90655965,1,0,1,0,0,0,-1.6022842,4.7169805,5,1,0,22,2,0,,10,5,25,,3,3,3,2,0,0,0,0,6,11,50,30,1,,20,5,29,29,6,3,9.9428568,14.4,11.835714,6,5,0,11,22.835714,-0.92313379,0.5626353,-0.49768472,0.9234696,-0.49717814,0.91531157,-0.42684752,0.91952932,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9391004,939,BUTERE/M,0,MUMIAS,MUMIAS EAST,1,0,0,8,1,1,23.811319,0.56103492,-0.90655965,1,0,1,0,0,0,-1.5726538,6.6037774,7,2,0,7,5,12,,12,10,18,,2,3,0,2,0,1,0,0,1,11,53,27,3,,2,2,24,24,1,1.2,8.2285719,2.4000001,3.4571428,3,5,0,8,11.457143,-0.92291373,0.5637629,-0.46721011,0.95119411,-0.47719455,0.93688875,-0.39373684,0.94063383,0,9,20,4,0,21,19,0,3,3,3,2,2,2,1,0,9,2,18,55,4,,16,2,51,51,9,1.2,17.485714,21.6,14.071428,16,8,6,2,30.071428
9391005,939,BUTERE/M,0,MUMIAS,MUMIAS EAST,1,0,0,9,1,1,23.811319,0.56103492,-0.90655965,1,0,1,0,0,0,-1.6022842,8.4905624,9,2,0,12,7,5,,3,3,34,,0,2,0,1,0,0,0,0,1,11,51,35,6,,5,0,29,29,1,0,9.9428568,2.4000001,4.3357143,0,3,0,3,7.3357143,-0.92313379,0.5626353,-0.46030781,0.94855112,-0.45776331,0.92905295,-0.39638028,0.94147724,0,12,22,2,0,18,9,13,3,3,0,2,1,1,0,0,10,2,41,69,2,,20,9,67,67,10,5.4000001,22.971428,24,18.092857,10,4,5,1,28.092857
9391006,939,BUTERE/M,0,MUMIAS,MUMIAS EAST,1,0,0,8,1,1,23.811319,0.56103492,-0.90655965,1,0,1,0,0,0,-1.4245012,10.377359,11,3,0,12,12,0,,6,6,28,,2,1,0,0,0,0,0,0,0,12,2,25,5,,0,0,20,20,0,0,6.8571429,0,1.7142857,2,1,0,3,4.7142859,-0.92208093,0.5683859,-0.45705497,0.94313753,-0.45776331,0.92905295,-0.38904545,0.93675423,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9391007,939,BUTERE/M,0,MUMIAS,MUMIAS EAST,1,0,1,8,1,1,23.811319,0.56103492,-0.90655965,1,0,1,0,0,0,-1.187457,12.264151,13,3,0,7,11,6,,19,11,10,,3,3,0,0,0,0,0,0,0,11,36,24,4,,0,8,20,20,0,4.8000002,6.8571429,0,2.9142857,3,3,0,6,8.9142857,-0.92165005,0.57243407,-0.46269608,0.95037979,-0.46737665,0.94042188,-0.39219686,0.93974549,0,7,12,12,0,24,16,0,3,2,3,2,3,0,0,0,4,2,40,57,7,,0,8,50,50,4,4.8000002,17.142857,9.6000004,7.8857141,13,6,4,3,20.885714
9391008,939,BUTERE/M,0,MUMIAS,MUMIAS EAST,1,0,1,9,1,1,23.811319,0.56103492,-0.90655965,1,0,1,0,0,0,-1.128196,14.150942,15,3,0,15,9,0,,8,8,24,,3,3,0,0,0,0,0,0,5,12,7,46,2,,6,0,44,44,5,0,15.085714,12,8.2714291,3,3,0,6,14.271429,-0.92171127,0.57282937,-0.47316158,0.94913483,-0.46737665,0.94042188,-0.41054565,0.9365257,0,10,21,3,0,36,4,0,3,3,3,3,3,2,1,0,8,1,35,54,2,,18,32,52,52,8,19.200001,17.828571,19.200001,18.557144,18,8,7,3,36.557144
9391009,939,BUTERE/M,0,MUMIAS,MUMIAS EAST,1,0,0,10,1,1,23.811319,0.56103492,-0.90655965,1,0,1,0,0,0,-1.2170875,16.981131,17,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.92164451,0.5721454,-0.46569324,0.93325973,-0.46723834,0.92271715,-0.39839631,0.92505622,0,10,0,9,15,15,15,10,2,1,0,0,0,0,0,0,0,2,44,24,10,,0,0,14,14,0,0,4.8000002,0,1.2,3,2,1,0,4.1999998
9391010,939,BUTERE/M,0,MUMIAS,MUMIAS EAST,1,0,0,,1,1,23.811319,0.56103492,-0.90655965,1,0,1,0,0,0,-1.0689349,19.811321,20,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.92183924,0.57298416,-0.46569324,0.93325973,-0.46723834,0.92271715,-0.39839631,0.92505622,0,9,16,8,0,17,23,0,2,3,3,2,3,2,1,0,3,1,19,16,1,,8,0,15,15,3,0,5.1428571,7.1999998,5.0857143,16,7,6,3,21.085714
9391011,939,BUTERE/M,0,MUMIAS,MUMIAS EAST,1,0,1,8,1,1,23.811319,0.56103492,-0.90655965,1,0,1,0,0,0,-1.0689349,18.867922,19,4,0,24,0,0,,10,2,28,,1,2,2,2,1,0,0,0,6,11,48,57,2,,24,8,55,55,6,4.8000002,18.857143,14.4,15.514286,3,4,1,8,23.514286,-0.92183924,0.57298416,-0.50006878,0.92008585,-0.47719455,0.93688875,-0.44762242,0.88764727,0,8,22,2,0,25,8,7,3,2,3,3,3,2,2,0,9,3,1,60,1,,20,17,59,59,9,10.2,20.228571,21.6,18.007143,18,8,7,3,36.007141
9391012,939,BUTERE/M,0,MUMIAS,MUMIAS EAST,1,0,0,8,1,1,23.811319,0.56103492,-0.90655965,1,0,1,0,0,0,-0.98004335,21.698116,22,5,0,10,9,5,,7,6,27,,2,3,1,2,1,0,0,0,2,11,43,31,1,,1,1,30,30,2,0.60000002,10.285714,4.8000002,4.1714287,3,5,1,9,13.171429,-0.92215449,0.57277,-0.47071555,0.95030564,-0.48313364,0.93192929,-0.39587167,0.94137466,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9391013,939,BUTERE/M,0,MUMIAS,MUMIAS EAST,1,0,1,8,1,1,23.811319,0.56103492,-0.90655965,1,0,1,0,0,0,-0.95041281,24.528301,25,5,0,21,3,0,,9,4,27,,3,2,1,2,3,1,0,0,9,11,52,47,1,,18,5,46,46,9,3,15.771428,21.6,14.592857,5,4,3,12,26.592857,-0.92229247,0.57258034,-0.51178437,0.90185428,-0.50535399,0.90335232,-0.44200355,0.89718968,0,10,24,,,33,7,0,3,3,3,2,3,1,1,0,10,2,21,69,0,,,26,69,69,10,15.6,23.657143,24,15.814285,16,7,6,3,31.814285
9391014,939,BUTERE/M,0,MUMIAS,MUMIAS EAST,1,0,0,8,1,1,23.811319,0.56103492,-0.90655965,1,0,0,1,0,0,-0.89115179,27.35849,28,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.92261702,0.57202441,-0.46569324,0.93325973,-0.46723834,0.92271715,-0.39839631,0.92505622,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9391015,939,BUTERE/M,0,MUMIAS,MUMIAS EAST,1,0,1,12,1,1,23.811319,0.56103492,-0.90655965,1,0,0,1,0,0,-0.89115179,26.415092,27,6,0,13,11,0,,20,20,0,,3,2,0,0,0,0,0,0,0,11,59,0,,,2,0,0,,0,0,0,0,0.5,3,2,0,5,5.5,-0.92261702,0.57202441,-0.45793521,0.94508356,-0.46348339,0.93895918,-0.38621381,0.93221951,0,10,8,16,0,16,14,10,3,3,3,2,0,2,1,0,0,2,47,30,15,,0,2,15,15,0,1.2,5.1428571,0,1.5857143,14,8,6,0,15.585714
9391016,939,BUTERE/M,0,MUMIAS,MUMIAS EAST,1,0,1,8,1,1,23.811319,0.56103492,-0.90655965,1,0,0,1,0,0,-0.83189076,29.245281,30,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.92300642,0.57123345,-0.46569324,0.93325973,-0.46723834,0.92271715,-0.39839631,0.92505622,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9391017,939,BUTERE/M,0,MUMIAS,MUMIAS EAST,1,0,0,8,1,1,23.811319,0.56103492,-0.90655965,1,0,0,1,0,0,-0.71336865,31.132078,32,7,0,15,8,1,,9,9,22,,3,3,2,2,0,0,0,0,0,12,10,28,3,,7,0,25,25,0,0,8.5714283,0,3.8928571,5,5,0,10,13.892857,-0.92397815,0.56894648,-0.47230235,0.94959068,-0.48978478,0.92477643,-0.39502445,0.9411431,0,11,13,11,0,19,21,0,3,3,2,2,1,2,0,0,7,2,5,57,3,,2,0,54,54,7,0,18.514286,16.799999,9.3285713,13,7,5,1,22.328571
9391018,939,BUTERE/M,0,MUMIAS,MUMIAS EAST,1,0,1,8,1,1,23.811319,0.56103492,-0.90655965,1,0,0,1,0,0,-0.65410763,33.018864,34,7,0,13,10,1,,6,1,33,,3,3,1,1,1,1,0,0,5,12,16,38,1,,3,5,37,37,5,3,12.685715,12,7.6714287,5,4,1,10,17.671429,-0.92456007,0.56744921,-0.48170984,0.94253534,-0.48978478,0.92477643,-0.40813547,0.93819553,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9391019,939,BUTERE/M,0,MUMIAS,MUMIAS EAST,1,0,1,10,1,1,23.811319,0.56103492,-0.90655965,1,0,0,1,0,0,-0.59484661,34.905659,35,7,0,2,4,18,06-dic,10,5,25,,0,0,0,0,0,0,0,0,0,11,34,21,4,,0,5,17,17,0,3,5.8285713,0,2.2071428,0,0,0,0,2.2071428,-0.92520577,0.56571442,-0.45480528,0.93494028,-0.4547877,0.89284682,-0.3902975,0.93815702,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9391020,939,BUTERE/M,0,MUMIAS,MUMIAS EAST,1,0,0,8,1,1,23.811319,0.56103492,-0.90655965,1,0,0,1,0,0,-0.38743296,36.792458,37,8,0,24,0,0,,23,3,14,,3,3,1,2,1,1,0,0,8,11,26,51,0,,24,20,51,51,8,12,17.485714,19.200001,18.171429,5,5,1,11,29.171429,-0.92796648,0.55773991,-0.52281135,0.88253188,-0.49717814,0.91531157,-0.46557942,0.85312873,0,8,23,1,0,38,2,0,3,3,3,3,1,2,1,0,9,2,55,68,0,,22,36,68,68,9,21.6,23.314285,21.6,22.128571,16,8,7,1,38.128571
9391021,939,BUTERE/M,0,MUMIAS,MUMIAS EAST,1,0,1,7,1,1,23.811319,0.56103492,-0.90655965,1,0,0,1,0,0,-0.32817194,38.679241,39,8,0,11,13,0,,2,1,37,,2,0,0,0,0,0,0,0,0,12,18,23,4,,0,1,19,19,0,0.60000002,6.5142856,0,1.7785714,2,0,0,2,3.7785714,-0.9288981,0.554905,-0.4561148,0.94044155,-0.45598179,0.92019027,-0.38920549,0.93695128,0,8,19,5,0,25,3,12,3,3,3,1,0,2,0,0,8,2,11,70,0,59,14,22,70,70,8,13.2,24,19.200001,17.6,12,8,4,0,29.6
9391022,939,BUTERE/M,0,MUMIAS,MUMIAS EAST,1,0,1,10,1,1,23.811319,0.56103492,-0.90655965,1,0,0,1,0,0,-0.18001933,40.56604,41,9,0,7,8,9,,11,11,18,,3,3,2,0,0,0,0,0,2,11,54,24,4,,0,0,20,20,2,0,6.8571429,4.8000002,2.9142857,5,3,0,8,10.914286,-0.93150491,0.54669189,-0.46617776,0.95123601,-0.47719455,0.93688875,-0.39219686,0.93974549,0,10,22,2,0,40,,,3,3,3,2,2,2,1,0,10,2,13,68,0,,20,0,68,68,10,0,23.314285,24,16.828571,16,8,6,2,32.828571
9391023,939,BUTERE/M,0,MUMIAS,MUMIAS EAST,1,0,0,11,1,1,23.811319,0.56103492,-0.90655965,1,0,0,1,0,0,-0.091127768,43.396221,44,9,0,12,12,0,,15,15,10,,3,3,0,0,3,0,0,0,0,11,32,16,8,,0,0,8,8,0,0,2.7428572,0,0.6857143,3,3,3,9,9.6857147,-0.93325984,0.54096335,-0.46397895,0.95090026,-0.48313364,0.93192929,-0.38662332,0.93301529,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9391024,939,BUTERE/M,0,MUMIAS,MUMIAS EAST,1,0,1,8,1,1,23.811319,0.56103492,-0.90655965,1,0,0,1,0,0,0.11628586,46.226418,47,10,0,23,1,0,,25,5,10,,3,3,3,2,2,2,1,0,9,11,42,44,1,,22,20,43,43,9,12,14.742857,21.6,17.585714,8,6,2,16,33.585716,-0.93791687,0.52510059,-0.54460281,0.83884448,-0.54713053,0.82375926,-0.46138301,0.86172432,0,8,24,,,36,4,0,3,3,3,3,2,2,1,0,9,2,38,70,0,47,,32,70,70,9,19.200001,24,21.6,16.200001,17,8,7,2,33.200001
9391025,939,BUTERE/M,0,MUMIAS,MUMIAS EAST,1,0,0,10,1,1,23.811319,0.56103492,-0.90655965,1,0,0,1,0,0,0.11628586,45.28302,46,10,0,11,10,3,,9,14,17,16-22,3,2,0,2,0,0,0,0,8,11,28,39,4,,1,0,35,35,8,0,12,19.200001,8.0500002,3,4,0,7,15.05,-0.93791687,0.52510059,-0.47498646,0.94802266,-0.47194597,0.93971664,-0.40964544,0.93718058,0,10,23,1,0,18,7,15,3,3,2,2,1,1,0,0,8,2,7,58,1,,22,11,57,57,8,6.5999999,19.542856,19.200001,16.835714,12,6,5,1,28.835714
9391026,939,BUTERE/M,0,MUMIAS,MUMIAS EAST,1,0,0,11,0,0,73.787064,0.45357099,0.80942833,1,0,0,1,0,0,0.20517743,48.113205,49,10,0,7,5,12,,5,6,29,,3,2,1,2,0,1,0,0,0,11,50,0,,,2,0,0,,0,0,0,0,0.5,5,4,0,9,9.5,0.82802022,0.44205078,0.48861712,0.82529855,0.46373338,0.87726164,0.43755066,0.87953013,0,12,18,6,0,14,26,0,3,3,1,2,0,1,0,0,3,2,43,44,10,,12,0,34,34,3,0,11.657143,7.1999998,7.7142859,10,5,5,0,17.714287
9391027,939,BUTERE/M,0,MUMIAS,MUMIAS EAST,1,0,0,8,0,0,73.787064,0.45357099,0.80942833,1,0,0,0,1,0,0.23480794,50,50,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82760334,0.44365168,0.44351733,0.86554128,0.44498906,0.87460601,0.37942517,0.93657684,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9391028,939,BUTERE/M,0,MUMIAS,MUMIAS EAST,1,0,1,8,0,0,73.787064,0.45357099,0.80942833,0,1,0,0,1,0,0.29406896,52.830189,53,11,0,21,3,0,,17,13,10,,3,3,1,0,1,2,1,0,6,11,40,32,6,,18,4,26,26,6,2.4000001,8.9142857,14.4,10.928572,6,4,1,11,21.928572,0.82681209,0.44663075,0.45174873,0.87806898,0.4526639,0.88765007,0.3867096,0.94957966,0,9,23,1,0,34,6,0,3,3,3,3,0,2,1,0,9,2,36,70,1,49,22,28,69,69,9,16.799999,23.657143,21.6,21.014286,15,8,7,0,36.014286
9391029,939,BUTERE/M,0,MUMIAS,MUMIAS EAST,1,0,1,10,0,0,73.787064,0.45357099,0.80942833,0,1,0,0,1,0,0.3236995,55.660378,56,12,0,9,6,9,,7,5,28,,3,3,3,0,2,2,1,0,2,11,44,25,2,,3,2,23,23,2,1.2,7.8857141,4.8000002,4.2214289,8,4,2,14,18.221428,0.82643759,0.44801065,0.46057013,0.86996233,0.44097623,0.88659585,0.41568986,0.91733706,0,10,22,2,0,34,6,0,3,3,2,3,3,2,1,0,8,2,59,23,0,,20,28,23,23,8,16.799999,7.8857141,19.200001,15.971429,17,7,7,3,32.971428
9391030,939,BUTERE/M,0,MUMIAS,MUMIAS EAST,1,0,0,8,0,0,73.787064,0.45357099,0.80942833,0,1,0,0,1,0,0.3236995,54.71698,55,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82643759,0.44801065,0.44351733,0.86554128,0.44498906,0.87460601,0.37942517,0.93657684,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9391031,939,BUTERE/M,0,MUMIAS,MUMIAS EAST,1,0,1,9,0,0,73.787064,0.45357099,0.80942833,0,1,0,0,1,0,0.35333002,57.547169,58,12,0,16,3,5,,8,5,27,,2,2,2,0,0,2,0,0,2,11,32,34,2,,13,3,32,32,2,1.8,10.971429,4.8000002,7.6428576,6,2,0,8,15.642858,0.82607728,0.44931835,0.46774837,0.86074209,0.4703013,0.86860204,0.39940703,0.93877161,0,10,23,7,,25,9,6,3,2,3,1,1,3,1,0,9,1,35,47,6,,16,16,41,41,9,9.6000004,14.057143,21.6,15.314285,14,9,4,1,29.314285
9391032,939,BUTERE/M,0,MUMIAS,MUMIAS EAST,1,0,0,,0,0,73.787064,0.45357099,0.80942833,0,1,0,0,1,0,0.41259104,59.43396,60,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82539922,0.45172021,0.44351733,0.86554128,0.44498906,0.87460601,0.37942517,0.93657684,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9391033,939,BUTERE/M,0,MUMIAS,MUMIAS EAST,1,0,1,8,0,0,73.787064,0.45357099,0.80942833,0,1,0,0,1,0,0.44222158,61.320755,62,13,0,17,7,0,,5,12,23,,3,3,2,2,0,1,1,0,0,11,45,53,2,,10,0,51,51,0,0,17.485714,0,6.8714285,6,6,0,12,18.871429,0.82508123,0.45281547,0.45889795,0.87181336,0.44812047,0.88952798,0.40279153,0.93489927,0,12,17,7,0,17,23,0,3,3,3,2,2,2,1,0,2,2,49,30,1,,10,0,29,29,2,0,9.9428568,4.8000002,6.1857138,16,8,6,2,22.185715
