earnq1,earnq2,earnq3,earnq4,earnq5,earnq6,earnq7,earnq8,earnq9,earnq10,earnq11,earnq12,earnq13,earnq14,earnq15,earnq16,treatmnt,dsgn_wgt,white,black,hispanic,eng_sec_language,havekids_at_bline,male,educlevel_at_bline,hsgrad_at_bline,ged_at_bline,everwork_at_bline,wrk_lyr_bline,mos_wrk_lyr_bline,earn_lyr_bline,wage_bline,anywlfr_bline,alcohol_bline,arrest_bline,jail_bline,participate,voc_in_jc,work_wk48,pct_wks_wrk,logwage_wk208,wagenotmiss,attrit,nomiss
0,0,18.110769,0,0,68.123459,46.649757,0,0,0,112.7349,121.85381,97.483047,0,0,0,0,19.994539,1,0,0,0,0,0,9,0,0,1,0,0,0,,1,1,0,0,0,0,0,15.865385,1.7137979,1,0,1
,,,,,,,,,,,,,,,,0,11.108077,1,0,0,0,,0,10,0,0,1,1,1.25,1200,5,1,0,0,0,,,,,,,1,0
0,0,141.80733,64.519615,143.63086,140.06035,64.643234,0,0,0,0,0,0,0,0,0,1,8.9722795,0,1,0,0,1,1,12,1,0,1,1,6.75,5953,4.5,1,1,0,0,0,0,0,20.192308,,0,0,1
0,0,52.009624,225.37505,340.78464,346.54108,346.54108,346.54108,345.30011,342.508,342.508,342.508,341.05646,337.79053,337.79053,315.96408,0,11.108077,0,1,0,0,1,0,11,0,0,1,1,12,19040,5.8499999,0,0,0,0,0,0,1,82.21154,2.2741857,1,0,1
0,0,0,0,0,0,0,0,275.76465,323.47977,323.47977,323.47977,322.10889,319.02438,319.02438,294.48404,1,5.8583708,0,0,0,1,0,1,10,0,0,1,1,7.5,1847.75,,,0,0,0,1,1,1,46.634617,2.1400661,1,0,0
.x,.x,.x,.x,0,0,0,0,0,0,0,0,0,0,0,137.13718,0,12.496587,1,0,0,0,1,1,10,0,1,1,1,11.75,13948,7,1,1,1,1,0,0,1,.x,1.9459101,1,0,0
163.79424,166.39268,220.72501,409.37885,438.0918,439.73343,439.73343,352.14078,216.57698,215.01891,220.14189,158.08061,286.10849,283.36871,283.36871,283.36871,0,12.496587,1,0,0,0,0,1,12,1,0,1,1,6,2040,5,0,0,0,0,0,0,1,85.57692,2.0215476,1,0,1
0,0,0,316.93848,340.87497,336.91492,336.91492,372.16141,511.22906,332.9939,393.37192,404.34973,402.63611,398.78049,398.78049,398.78049,1,8.9722795,1,0,0,0,0,1,11,0,0,1,1,11.75,14202,7.5,0,0,0,0,1,1,1,75.96154,2.1400661,1,0,1
0,31.410866,408.34125,408.34125,418.26343,567.94232,567.94232,444.28342,428.84158,425.75647,438.92987,440.02765,438.16284,433.96701,433.96701,433.96701,0,12.496587,1,0,0,0,0,1,12,1,0,1,1,12,,5,0,0,0,0,0,0,1,87.5,2.2246234,1,0,0
0,0,0,0,106.96673,0,0,174.86995,131.15247,0,0,0,0,0,0,0,0,11.108077,0,0,0,1,0,0,9,0,0,0,0,0,0,,1,1,0,0,0,0,0,9.1346149,,0,0,1
,,,,,,,,,,,,,,,,1,8.9722795,0,0,1,0,1,0,11,0,0,1,1,7.75,5114,5.5,1,0,0,0,,,,,,,1,0
0,12.828462,0,0,0,0,0,0,0,65.076523,327.18332,377.2738,357.36481,364.72787,377.8129,365.41229,1,8.9722795,1,0,0,0,0,1,12,1,0,1,1,.75,191.25,4.25,1,1,0,0,1,1,1,56.172012,1.9947003,1,0,1
0,0,0,0,0,0,242.57875,242.57875,167.93913,0,0,0,151.49393,228.6582,743.13916,114.3291,0,11.108077,0,0,1,1,0,1,7,0,0,0,0,0,0,,1,0,1,0,0,0,0,30.288462,2.3978953,1,0,1
0,253.55077,470.88,470.88,467.48569,251.5426,263.79044,263.22968,274.12631,.e,279.12061,307.55908,313.96274,315.28955,313.74121,308.61169,0,11.108077,0,0,1,0,0,1,10,0,0,1,0,0,0,,,0,0,0,0,0,1,54.109161,2.5839975,1,0,0
0,0,35.328075,65.609283,.e,220.50706,178.82408,193.72609,193.03236,191.47148,190.28223,190.28223,189.47581,187.66141,260.41629,292.7518,1,8.9722795,0,0,1,1,0,1,10,0,0,0,0,0,0,,0,1,0,0,0,0,1,38.789722,2.0104487,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.496587,0,1,0,0,0,1,9,0,0,1,0,0,0,,0,1,1,0,0,0,0,0,,0,0,1
245.21846,0,0,0,0,186.59903,485.1575,485.1575,483.42017,479.5112,637.29907,665.98779,663.16534,0,0,54.133099,0,11.108077,0,0,1,1,0,1,12,1,0,1,1,12,12480,6,1,1,0,0,1,0,1,53.365383,2.6390574,1,0,1
0,0,0,0,0,0,0,0,0,0,241.51205,46.838699,0,0,0,0,1,4.4861398,0,0,1,1,0,1,9,0,0,1,0,0,0,,,1,0,0,1,1,0,6.25,2.0794415,1,0,0
54.923077,0,0,158.75221,83.563492,194.44804,271.19061,293.78983,90.396866,0,0,0,328.70166,418.6293,318.0929,502.64929,1,8.9722795,0,1,0,0,0,1,11,0,0,1,1,2,1550,4.75,0,1,0,0,1,1,1,57.21154,1.9459101,1,0,1
0,0,0,84.516922,285.60449,385.81573,505.63895,515.62421,513.77783,509.62335,502.24628,257.13715,331.58267,515.91296,633.10388,633.10388,1,8.9722795,0,0,1,1,0,1,10,0,0,0,0,0,0,,1,1,0,0,1,1,1,70.67308,2.3921974,1,0,1
69.101578,130.47301,130.47301,130.47301,148.84953,148.72388,148.72388,148.72388,148.1913,56.535774,0,225.41125,265.26614,262.72598,262.72598,262.72598,1,8.9722795,0,0,1,1,0,1,9,0,0,0,0,0,0,,0,0,0,0,0,0,1,88.942307,1.9459101,1,0,1
171.60616,0,0,7.546154,0,0,0,0,0,72.453613,24.151205,0,0,0,0,0,0,12.496587,1,0,0,0,0,1,11,0,0,1,1,.5,490,7,0,1,0,0,0,0,0,8.6538458,,0,0,1
0,0,0,0,187.64523,16.882771,36.608955,95.183281,7.3217907,46.106846,199.79634,208.24925,189.00212,187.19225,187.19225,187.19225,0,11.108077,0,1,0,0,0,1,9,0,0,0,0,0,0,,1,0,0,0,0,0,1,53.846153,1.8718022,1,0,1
0,0,0,0,0,0,0,35.542675,151.82721,195.99069,113.07155,22.614311,0,0,0,85.025055,1,5.8583708,1,0,0,0,1,0,11,0,1,1,0,0,0,,1,0,0,0,1,0,1,22.596153,1.9459101,1,0,1
0,0,31.693846,31.693846,62.19968,31.09984,0,0,0,0,0,0,0,0,0,0,1,8.9722795,0,1,0,0,0,1,11,0,0,0,0,0,0,,,1,0,0,0,0,0,4.8076925,,0,0,0
154.65601,0,0,0,141.28241,0,0,0,0,0,0,0,0,0,0,0,0,19.994539,0,1,0,0,0,0,8,0,0,1,0,0,0,,1,1,0,0,0,0,0,7.6923075,,0,0,1
0,0,0,0,0,16.882771,0,0,73.642883,97.977051,166.49695,0,0,9.9244013,256.04956,9.9244013,1,8.9722795,0,1,0,0,,0,10,0,0,1,1,,,4.5,,0,0,0,1,1,0,19.23077,1.8718022,1,0,0
313.59616,343.35001,26.411539,0,230.89473,.e,.e,.e,.e,.e,.e,0,0,0,0,0,0,12.496587,0,1,0,0,,1,10,0,0,1,1,3.5,3360,6,0,0,0,0,0,0,0,54.109161,,0,0,0
,,,,,,,,,,,,,,,,1,8.9722795,1,0,0,0,0,1,11,0,0,1,1,12,9860,5.5,1,1,0,0,,,,,,,1,0
53.53846,224.12077,24.902308,161.86501,0,0,139.94928,202.14896,201.24409,199.79634,192.11186,189.80652,189.00212,71.997017,115.48394,294.77277,0,11.108077,0,0,1,1,0,0,11,0,0,1,1,3.75,1622.75,4.3000002,0,1,1,0,0,0,1,60.096153,2.1633229,1,0,1
75.46154,196.2,196.2,196.2,226.92458,192.52281,150.28627,165.18457,76.239037,0,289.81445,320.44797,350.97491,294.48404,281.4921,342.12119,1,5.8583708,0,1,0,0,1,1,11,0,0,1,1,2.25,1720,5,1,1,0,0,1,0,1,57.068619,2.1972246,1,0,1
,,,,,,,,,,,,,,,,1,8.9722795,1,0,0,0,1,0,9,0,0,1,1,2.75,1650,5,1,1,0,0,,,,,,,1,0
,,,,,,,,,,,,,,,,0,11.108077,0,1,0,0,0,1,8,0,0,1,1,1.25,1050,6,0,1,1,1,,,,,,,1,0
194.45293,230.76138,264.2663,135.83076,0,0,22.21417,222.14171,0,263.46768,346.87717,26.215036,0,129.91943,311.80664,243.95982,0,12.496587,0,1,0,0,0,1,11,0,0,1,1,5,3760,5.3000002,0,0,0,0,0,0,1,54.807693,2.1972246,1,0,1
.x,.x,.x,.x,0,0,0,0,0,54.742733,177.91388,177.91388,177.1599,175.46341,175.46341,175.46341,1,8.9722795,0,1,0,0,0,1,,0,0,0,0,0,0,,,0,0,0,0,0,1,.x,1.5422292,1,0,0
,,,,,,,,,,,,,,,,0,12.496587,1,0,0,0,1,1,13,0,1,1,1,6,8800,6,0,1,0,0,,,,,,,1,0
.x,.x,.x,.x,26.657005,346.54108,346.54108,346.54108,344.9899,347.49792,323.47977,323.47977,322.10889,319.02438,319.02438,319.02438,0,11.108077,0,1,0,0,1,1,10,0,0,1,1,4.25,4920,6,0,1,0,0,0,0,1,.x,2.1400661,1,0,0
,,,,,,,,,,,,,,,,1,8.9722795,0,0,0,0,0,1,11,0,0,1,1,5.25,5522,8,1,0,1,1,,,,,,,1,0
177.19557,138.321,112.06039,57.3885,142.70062,158.83133,0,0,.e,232.00238,36.226807,0,0,0,142.91138,123.94314,0,19.994539,1,0,0,0,0,0,10,0,0,0,0,0,0,,0,1,0,0,0,0,0,44.556595,1.704748,1,0,0
49.634617,49.049999,49.049999,49.049999,221.56595,270.7352,173.5482,306.89322,197.91283,142.71167,182.96367,190.28223,189.47581,187.66141,115.48394,0,1,5.8583708,0,1,0,0,0,0,10,0,1,1,1,3,1920,4.25,1,1,0,0,0,0,0,86.53846,1.0498221,1,0,1
0,0,0,0,0,0,0,0,0,0,79.150085,144.21198,132.55719,19.848803,258.03442,258.03442,1,5.8583708,0,1,0,0,0,0,10,0,0,1,0,0,0,,1,0,0,0,0,0,1,25,1.7491999,1,0,1
0,15.394154,23.09123,0,180.11807,198.44659,19.252281,447.2453,536.65094,532.79022,506.44345,494.73376,492.63712,487.91965,487.91965,487.91965,1,5.8583708,0,0,1,1,0,0,10,0,0,1,1,6,3420,4.5,1,1,0,0,1,1,1,62.98077,2.5649493,1,0,1
0,0,0,0,138.09366,170.85179,166.2388,0,0,0,126.46449,182.67093,181.89679,180.15495,277.16147,69.290367,0,11.108077,0,0,1,0,0,0,9,0,0,0,0,0,0,,1,1,1,1,0,0,0,37.694923,2.0794415,1,0,1
15.092308,196.2,196.2,196.2,230.89473,.e,.e,.e,.e,.e,279.12061,475.70557,473.68954,469.1535,469.1535,469.1535,0,12.496587,0,0,1,1,1,1,12,1,0,1,1,3.75,3900,6.5,1,1,1,,0,0,1,54.109161,2.5257287,1,0,0
0,0,0,24.902308,0,0,0,0,0,86.066116,360.07251,535.69037,577.35986,433.18851,371.56958,155.03719,1,8.9722795,0,0,1,0,0,1,9,0,0,1,1,3,1275,4.25,1,1,1,1,1,1,1,12.019231,2.1972246,1,0,1
148.90384,147.14999,147.14999,147.14999,168.37416,204.44441,347.50369,404.048,350.65463,190.28223,201.26004,123.68344,123.15928,121.97991,121.97991,121.97991,1,8.9722795,0,1,0,0,0,0,8,0,0,1,1,5.75,5320,4.5,1,1,0,0,1,1,1,92.307693,1.1895841,1,0,1
0,0,0,0,95.931877,68.123459,153.27779,221.40123,220.4102,119.09683,122.65836,228.33867,158.08061,0,0,0,1,5.8583708,0,0,1,0,0,0,9,0,0,1,1,.75,357,4.25,,0,0,0,1,1,0,38.942307,1.8961195,1,0,0
0,0,0,0,0,11.107085,3.7023618,0,0,0,0,0,0,0,0,0,0,11.108077,0,1,0,0,0,0,9,0,0,1,1,1.75,,,1,1,0,0,0,0,0,2.8846154,,0,0,0
0,0,0,0,0,0,0,0,0,0,0,132.67062,156.12807,154.633,154.633,154.633,0,11.108077,0,1,0,0,0,1,9,0,0,0,0,0,0,,1,1,0,0,0,0,1,30.288462,1.6389967,1,0,1
0,63.387691,111.834,111.834,236.12466,256.05533,256.05533,256.05533,235.44186,0,0,0,0,0,0,0,1,5.8583708,0,1,0,0,0,1,9,0,0,0,0,0,0,,,0,0,0,1,1,0,45.192307,,0,0,0
0,0,0,0,0,247.27039,357.16833,357.16833,274.10538,0,135.24675,586.06927,583.58551,577.99713,577.99713,577.99713,1,8.9722795,0,1,0,0,0,0,9,0,0,0,0,0,0,,0,1,0,0,1,,1,54.326923,2.3978953,1,0,0
94.32692,306.5625,306.5625,306.5625,325.36334,0,0,0,0,0,0,0,0,252.62112,656.81494,656.81494,1,8.9722795,0,0,1,1,0,1,9,0,0,1,1,6.75,6023,4.25,1,1,0,0,1,0,1,40.384617,2.6390574,1,0,1
460.14923,439.48801,439.48801,439.48801,503.92038,250.27966,250.27966,406.12891,501.28076,420.65677,247.36688,247.36688,246.31856,407.42209,480.07199,485.41559,0,11.108077,1,0,0,0,1,0,12,1,0,1,1,12,16440,6,1,1,0,0,0,0,1,.h,1.8718022,1,0,1
15.092308,196.2,31.693846,215.82001,214.26427,48.871178,195.48471,231.02737,256.34003,296.84027,533.96118,639.34827,636.63873,630.5423,630.5423,630.5423,1,5.8583708,0,1,0,0,1,0,12,1,0,1,1,2.25,1174.5,4.3499999,1,0,0,0,0,0,1,83.17308,2.0794415,1,0,1
0,0,0,0,0,0,0,76.954399,199.18585,197.75288,234.76817,237.85278,236.84477,234.57675,234.57675,234.57675,0,19.994539,0,0,0,1,0,0,8,0,0,1,1,1.75,1697.25,4.8499999,1,0,0,0,0,0,1,50.96154,3.2188759,1,0,1
246.15384,190.16307,190.16307,0,269.5401,301.00201,315.2561,315.2561,313.84497,311.58713,455.39658,70.441017,0,0,233.85498,114.9787,0,11.108077,0,1,0,0,1,0,12,1,0,1,1,6.75,3537,4.5,1,0,0,0,0,0,1,66.82692,2.1972246,1,0,1
0,0,0,0,0,0,0,159.94203,258.7424,118.56046,0,0,174.43552,238.18564,230.96788,750.64563,1,8.9722795,0,0,0,0,0,0,11,0,0,1,1,4.5,,,1,0,0,0,1,1,1,30.288462,2.4079456,1,0,0
,,,,,,,,,,,,,,,,1,5.8583708,0,1,0,0,0,0,8,0,0,1,0,0,0,,0,0,1,0,,,,,,,1,0
0,16.480801,53.562599,127.98277,169.18535,250.27966,173.27054,0,0,0,63.232246,137.0032,47.349213,214.22272,216.53239,17.322592,0,11.108077,1,0,0,0,0,0,11,0,0,1,1,5.25,3247.5,5,0,1,0,0,0,0,0,50,1.9459101,1,0,1
,,,,,,,,,,,,,,,,0,11.108077,0,0,0,0,0,1,7,0,0,1,1,,,,,1,.98792344,1,,,,,,,1,0
273.98306,297.70306,445.91196,297.70306,268.80426,268.3472,186.59903,20.437037,132.24612,131.29474,0,0,0,164.83528,306.12268,164.83528,1,5.8583708,0,1,0,0,1,0,9,0,0,1,1,11,6365,4.5,1,1,0,0,1,1,0,66.346153,1.9810015,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.53471,1,8.9722795,0,0,0,1,0,0,12,0,1,1,1,7.25,9312,8.5,1,1,0,0,1,1,1,1.4423077,2.1400661,1,0,1
0,0,161.48769,0,0,0,0,71.08535,229.99326,276.64108,322.01608,332.9939,331.58267,328.40747,328.40747,328.40747,1,5.8583708,0,1,0,0,1,1,10,0,0,1,1,3.5,2996,5.3499999,1,1,1,0,0,0,1,56.73077,2.1690538,1,0,1
,,,,,,,,,,,,,,,,1,8.9722795,0,0,1,0,0,1,9,0,0,1,0,0,0,,0,1,1,1,,,,,,,1,0
0,0,0,0,0,62.19968,188.82045,231.02737,110.94757,332.95731,447.60233,456.67734,454.74197,450.38736,450.38736,450.38736,1,8.9722795,0,0,1,1,0,1,12,1,0,0,0,0,0,,0,1,0,0,1,1,1,56.73077,1.8718022,1,0,1
,,,,,,,,,,,,,,,,0,11.108077,0,1,0,0,0,1,7,0,0,0,0,0,0,,,0,0,0,,,,,,,1,0
143.52625,.e,.e,.e,.e,0,167.40599,241.80865,240.72627,238.99448,340.10751,358.4917,356.97244,353.55408,453.05505,101.4896,0,19.994539,0,0,1,1,0,0,11,0,0,1,1,1,476,4.25,0,0,0,0,0,0,0,45.791767,2.3025851,1,0,0
,,,,,,,,,,,,,,,,0,11.108077,0,0,1,,1,0,11,0,1,1,1,4.25,6989,12.96,1,1,,,,,,,,,1,0
0,0,0,31.693846,0,0,0,0,0,0,9.4226294,84.803665,186.38712,0,0,0,1,8.9722795,0,1,0,0,0,0,10,0,0,0,0,0,0,,0,0,0,0,0,0,0,11.538462,2.0794415,1,0,1
0,0,0,0,0,142.1707,154.01825,154.01825,153.32884,152.22578,203.82153,208.12119,207.23918,205.25467,205.25467,205.25467,0,11.108077,0,1,0,0,0,0,10,0,0,1,0,0,0,,1,1,0,0,0,0,1,66.82692,1.8325815,1,0,1
0,0,0,0,0,0,0,0,0,242.24391,273.42093,329.55417,231.37885,300.25824,300.25824,300.25824,1,8.9722795,0,1,0,0,0,0,9,0,0,1,1,2.75,1246.25,4.25,1,0,0,0,0,0,1,43.26923,2.0794415,1,0,1
360.25693,237.25108,400.24799,400.24799,432.16458,336.91492,336.91492,336.91492,335.40683,332.9939,332.9939,353.48581,298.42441,295.56671,45.471802,321.5506,1,5.8583708,0,1,0,0,0,1,12,1,0,1,1,12,13520,6.5,,1,0,0,1,1,1,91.82692,2.2512918,1,0,0
72,0,0,0,19.32144,288.78421,288.78421,288.78421,287.49158,285.42334,285.42334,275.76285,159.15968,157.63557,157.63557,157.63557,0,12.496587,0,1,0,0,0,1,11,0,0,1,1,2.5,1375,5.625,0,0,0,0,0,0,1,69.230766,1.4350845,1,0,1
0,0,87.138039,122.42023,325.06342,332.10187,332.10187,332.10187,102.18519,0,0,0,195.0291,315.27115,315.27115,315.27115,0,12.496587,0,0,0,0,0,1,8,0,0,0,0,0,0,,1,1,0,0,0,0,1,59.134617,1.9459101,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.8583708,0,0,0,0,0,1,9,0,0,0,0,0,0,,1,1,0,0,1,1,0,0,,0,0,1
63.738461,108.66461,0,0,0,181.41573,235.84045,146.61353,158.07365,614.1532,651.57941,651.57941,400.01163,271.67181,264.71301,241.51689,0,11.108077,0,1,0,0,0,1,9,0,0,1,1,2.25,956.25,4.25,,1,1,0,0,0,1,71.153847,2.7080503,1,0,0
177.92122,.e,.e,234.91985,229.67329,268.40714,288.98416,0,0,0,0,0,0,0,0,0,1,8.9722795,1,0,0,0,0,1,9,0,1,1,1,4,6287,5,,1,0,0,1,1,0,56.172012,,0,0,0
100.01438,149.13354,155.46103,154.23372,.e,216.8103,167.05057,231.02737,142.1707,0,0,0,0,0,0,0,1,8.9722795,0,0,1,1,0,1,9,0,0,1,1,11.5,6795,4.5,,1,1,0,0,0,0,38.789722,,0,0,0
150.52155,123.606,123.606,167.07185,292.58069,479.38181,479.38181,221.25314,75.966515,197.51295,398.91937,459.34128,456.90796,453.01465,453.01465,453.01465,1,5.8583708,0,1,0,0,1,0,12,1,0,1,1,12,13692,6.75,0,1,0,0,1,1,1,91.82692,2.4907229,1,0,1
64.60817,174.7878,100.062,7.6970768,0,106.77612,269.04459,207.42853,119.9678,86.834564,62.024685,205.68776,323.28036,320.5257,0,0,1,8.9722795,0,1,0,0,0,0,11,0,0,1,1,3,3978,4.25,1,1,0,0,0,0,0,54.807693,2.1447611,1,0,1
0,0,0,0,178.98624,288.78421,66.642509,223.91884,241.49292,165.98465,0,0,0,0,0,49.080677,0,11.108077,0,1,0,0,0,0,10,0,0,1,1,9.75,4972,4.25,1,0,0,0,0,0,1,28.846153,2.1400661,1,0,1
,,,,,,,,,,,,,,,,1,8.9722795,1,0,0,0,0,1,10,0,0,1,1,6.5,4567,4.75,0,1,0,0,,,,,,,1,0
0,0,18.110769,181.1077,0,0,0,0,0,0,0,0,0,0,0,0,0,12.496587,0,0,1,0,0,1,11,0,0,1,1,11.25,5205,4.25,,1,0,0,0,0,0,5.2884617,,0,0,0
0,0,0,6.1697354,76.494232,198.29849,198.29849,70.196777,63.248146,153.25038,433.78979,518.15314,539.43152,534.83502,534.83502,535.32715,1,5.8583708,0,1,0,0,1,0,13,1,0,1,1,7.75,4367,4.25,1,1,0,0,1,1,1,68.75,2.4203682,1,0,1
0,0,95.712273,311.06488,296.54849,290.87872,290.87872,290.87872,289.57669,287.49347,366.2973,166.86287,306.84976,0,0,129.91943,1,8.9722795,0,0,1,1,0,1,10,0,0,0,0,0,0,,,1,1,,1,1,1,60.096153,2.3513753,1,0,0
419.42307,585.12878,602.33398,602.33398,180.25592,1540.1825,1540.1825,1540.1825,1547.3252,1522.2578,426.58627,335.28033,376.81067,438.92859,330.66241,503.88831,1,5.8583708,0,1,0,0,0,1,9,0,0,0,0,0,0,,0,1,0,0,1,1,1,99.03846,3.9120231,1,0,1
35.736923,47.540768,52.973999,53.879539,289.95364,298.89166,298.89166,298.89166,297.55377,272.68906,276.64108,399.59268,397.47586,394.08896,394.08896,394.08896,1,8.9722795,0,0,1,1,0,1,7,0,0,1,1,1,144,6,0,1,0,0,1,1,1,96.153847,1.9459101,1,0,1
,,,,,,,,,,,,,,,,0,12.496587,0,1,0,1,0,1,10,0,0,0,0,0,0,,0,0,1,0,,,,,,,1,0
94.32692,245.25,245.25,202.23692,77.876305,0,0,0,29.274189,380.56445,474.24185,685.01599,681.38721,487.19788,422.23816,422.23816,0,11.108077,1,0,0,0,0,1,9,0,0,1,0,0,0,,,1,1,0,0,0,1,64.42308,2.7080503,1,0,0
195.80077,72.895844,61.123848,274.90637,312.43506,272.41589,133.28502,206.925,297.55377,302.32919,314.05399,222.88762,170.3468,168.89526,168.89526,168.89526,0,12.496587,1,0,0,0,1,1,10,0,1,1,1,9,6585,4.3499999,1,0,0,0,0,0,1,78.846153,1.7147983,1,0,1
,,,,,,,,,,,,,,,,1,5.8583708,0,1,0,0,1,0,11,0,0,1,0,0,0,,1,1,0,0,,,,,,,1,0
0,0,64.142311,38.485386,0,0,77.749596,31.09984,0,0,0,0,0,0,0,144.35493,0,11.108077,0,1,0,0,0,0,9,0,0,0,0,0,0,,1,1,0,0,0,0,1,11.057693,1.8325815,1,0,1
0,0,0,0,525.92139,519.81158,519.81158,602.24036,589.60999,658.763,654.88751,471.19467,682.33356,676.51935,676.51935,598.42334,0,19.994539,1,0,0,0,0,0,11,0,0,1,1,4.5,6930,5,0,1,0,0,0,0,0,71.634613,2.7080503,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.9722795,0,1,0,0,0,1,9,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,,0,0,1
125.24031,115.45615,127.00177,42.447117,0,0,47.205112,142.81491,78.460289,60.378014,0,0,0,0,15.157268,136.41541,1,5.8583708,0,1,0,0,0,0,10,0,0,1,1,3,,,1,1,0,0,0,0,0,36.53846,1.7917595,1,0,0
30.275768,55.917,55.917,123.83238,437.59985,593.34052,589.11981,0,0,172.98608,351.2341,313.52362,567.86279,470.88287,309.20535,378.00061,1,8.9722795,1,0,0,0,0,1,12,1,0,1,1,2.75,660,5,0,0,1,0,1,1,1,76.442307,2.3589654,1,0,1
,,,,,,,,,,,,,,,,1,8.9722795,0,0,0,0,0,1,10,0,0,1,1,2.5,1900,4.75,0,1,1,0,,,,,,,1,0
,,,,,,,,,,,,,,,,0,12.496587,1,0,0,0,0,1,8,0,0,1,1,1.75,1817.75,5.4099998,0,1,1,0,,,,,,,1,0
0,54.332306,21.732924,181.1077,321.39639,317.66266,317.66266,97.001877,327.52878,0,30.972092,402.63718,400.50424,452.00415,619.28265,619.28265,1,8.9722795,1,0,0,0,0,1,11,0,0,1,0,0,0,,0,1,1,0,1,1,1,62.5,2.8033605,1,0,1
0,0,0,0,0,0,139.94928,303.22342,69.97464,0,0,0,0,0,0,188.38318,1,8.9722795,0,1,0,0,0,1,9,0,0,1,1,1.75,1500,7.5,1,1,0,0,0,0,1,14.423077,1.9810015,1,0,1
0,0,0,0,0,0,98.482826,137.28357,197.41087,195.99069,195.99069,297.35257,457.09723,453.2023,453.2023,405.13211,0,12.496587,0,1,0,0,0,1,9,0,0,1,0,0,0,,,1,.98792344,1,0,0,0,56.25,1.8325815,1,0,0
9.2307692,0,0,15.846923,63.387691,0,0,0,27.444551,118.92639,98.800385,111.60784,27.444551,0,14.435493,173.22591,1,8.9722795,0,1,0,0,0,0,11,0,0,1,1,5.5,2704,3,1,1,1,,0,0,0,30.76923,1.3862944,1,0,0
57.041538,62.859463,187.61626,57.728077,0,18.882046,132.1082,106.36071,61.331535,28.10322,0,0,0,0,0,0,0,11.108077,0,1,0,0,0,1,11,0,0,1,1,.25,68,4.25,0,0,0,0,0,0,0,37.5,,0,0,1
198.53847,196.2,196.2,196.2,113.70649,145.13258,269.53195,269.53195,268.32547,266.39511,298.59671,304.45157,302.83875,300.25824,300.25824,300.25824,0,12.496587,1,0,0,0,0,1,13,1,0,1,1,9.75,10960,5.5999999,0,1,0,0,0,0,1,94.71154,2.0794415,1,0,1
0,0,57.350769,149.112,151.5914,161.71916,161.71916,161.71916,160.99529,159.83707,182.08545,195.99069,194.95244,193.29124,193.29124,178.42268,0,11.108077,0,0,1,1,0,0,8,0,0,0,0,0,0,,1,1,0,0,0,0,0,83.17308,1.6389967,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.8583708,0,0,1,1,1,0,7,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,,0,0,1
178.68462,349.32956,476.76599,476.76599,473.32925,359.86957,0,0,154.60431,401.97119,401.97119,612.92493,637.5675,277.37799,0,0,0,12.496587,0,1,0,0,0,1,12,1,0,1,1,8.5,7377,4.25,0,0,0,0,0,0,0,64.903847,2.2137539,1,0,1
.e,.e,.e,201.53691,227.93604,187.70975,187.70975,72.196053,14.490723,94.189697,237.12093,385.3215,383.28027,380.01434,304.66107,313.39456,1,8.9722795,1,0,0,0,0,1,9,0,0,1,1,,,3.75,,0,0,0,1,0,1,53.47271,2.1222615,1,0,0
111.73413,278.64172,145.92375,99.420578,500.3129,284.3414,101.29662,241.61909,284.27167,282.22659,257.75336,250.41141,249.08487,246.96242,275.97528,284.30704,0,12.496587,0,0,1,1,0,1,12,1,0,1,1,10.75,8396,4.6500001,1,1,0,0,0,0,1,77.884613,1.8840348,1,0,1
0,86.026154,139.7925,139.7925,138.78481,137.1725,0,0,0,45.228622,242.12973,254.14093,252.79465,250.64058,250.64058,250.64058,1,8.9722795,0,0,1,0,1,0,9,0,1,1,1,3,1275,4.25,1,0,0,0,1,1,1,69.230766,1.8500284,1,0,1
,,,,,,,,,,,,,,,,1,8.9722795,0,0,1,1,0,1,11,0,0,1,1,11.75,12336,5.25,1,1,0,0,,,,,,,1,0
90.553848,294.29999,294.29999,294.29999,381.67166,433.17633,433.17633,433.17633,431.23737,428.13501,524.73981,542.30432,539.43152,534.83502,534.83502,534.83502,0,11.108077,0,0,1,1,0,1,11,0,0,1,0,0,0,,1,1,0,0,0,0,1,95.67308,2.2512918,1,0,1
0,0,0,25.090961,134.73698,130.91551,0,0,120.75603,313.96567,307.04965,285.42334,291.79108,.e,.e,.e,1,8.9722795,0,1,0,0,0,1,7,0,0,0,0,0,0,,0,0,0,0,1,1,,38.789722,2.0149031,1,0,0
0,0,313.76907,114.09785,0,194.37399,372.75378,217.14352,276.48215,342.508,219.55641,285.42334,452.20175,365.44193,311.53314,591.39459,0,12.496587,0,1,0,0,0,1,8,0,0,1,0,0,0,,1,1,0,0,0,0,1,.h,2.1484344,1,0,1
